Account_ID,Customer_ID,Account_Type,Account_Balance,Account_Status
869,9387,Current,943417,Active
870,7720,Salary,1145781,active
871,8426,Current,790540,Inactive
872,1719,Business,1187212,Inactive
873,493,Salary,957900,active
874,2015,Business,602895,active
875,8030,Savings,451964,active
876,7535,Business,700509,active
877,8537,Salary,996410,Inactive
878,5887,Salary,8811,Active
879,7628,Savings,864483,ACTIVE
880,8457,Savings,1207907,ACTIVE
881,1673,Salary,619426,Active
882,3648,Current,1340091,active
883,6389,Business,44448,Active
884,8621,Current,1211470,Inactive
885,3163,Savings,658584,Active
886,2911,Business,1129157,ACTIVE
887,8646,Business,586970,Active
888,8541,Savings,1417211,active
889,8614,Current,1208928,Active
890,6634,Current,635605,ACTIVE
891,582,Savings,699164,active
892,2663,Current,739360,Inactive
893,5353,Salary,105657,ACTIVE
894,4259,Savings,835043,active
895,6924,Salary,432001,active
896,6829,Salary,1174879,Inactive
897,9222,Salary,249026,ACTIVE
898,1325,Business,1410601,ACTIVE
899,101,Salary,826246,Active
900,416,Current,110660,Active
901,5060,Savings,485513,active
902,9576,Current,712156,active
903,1044,Salary,1452433,active
904,1747,Salary,267816,active
905,4492,Salary,46245,Inactive
906,7658,Salary,445211,Active
907,4444,Savings,932048,Inactive
908,9481,Savings,1184715,Inactive
909,4861,Business,208252,Active
910,4171,Savings,786186,ACTIVE
911,4149,Salary,850643,Active
912,7454,Business,268005,Inactive
913,6210,Salary,727450,active
914,38,Business,111207,Active
915,8958,Savings,527676,Inactive
916,4807,Savings,808358,Inactive
917,4844,Savings,563119,active
918,116,Business,213802,ACTIVE
919,7765,Current,1273308,Inactive
920,279,Salary,876426,Inactive
921,454,Savings,415968,ACTIVE
922,3214,Savings,1425122,Inactive
923,4704,Salary,926978,Active
924,4465,Current,682288,Active
925,301,Salary,151603,Inactive
926,8909,Savings,857649,Inactive
927,6043,Savings,1335771,ACTIVE
928,5067,Current,246235,active
929,9568,Business,183260,Active
930,195,Current,400021,ACTIVE
931,1329,Salary,1395318,active
932,6394,Savings,1131468,Active
933,4354,Current,953315,Active
934,7134,Savings,1006836,Inactive
935,7389,Business,421240,active
936,1558,Current,1293277,Inactive
937,5977,Current,1248029,ACTIVE
938,7530,Savings,-4817,active
939,3125,Business,764847,active
940,4883,Savings,1267457,Inactive
941,7120,Salary,331661,Active
942,8721,Salary,284601,Active
943,8690,Business,820482,Inactive
944,6783,Salary,660895,ACTIVE
945,6299,Savings,1163204,Inactive
946,7147,Current,1246960,active
947,1811,Salary,1020888,Active
948,7915,Business,703463,ACTIVE
949,2846,Business,22985,active
950,2126,Savings,1220797,Inactive
951,7342,Salary,974796,Active
952,320,Salary,1417191,ACTIVE
953,8087,Salary,1017526,Active
954,3364,Business,1347631,ACTIVE
955,3387,Business,1418503,Inactive
956,3339,Business,147978,ACTIVE
957,8178,Current,241457,active
958,8437,Savings,294833,Active
959,6735,Current,496104,ACTIVE
960,7259,Business,842029,active
961,870,Salary,1494395,Active
962,1460,Salary,686871,Inactive
963,6785,Current,1232121,active
964,4110,Business,1336495,active
965,7043,Business,588582,Active
966,6430,Business,93246,Inactive
967,8863,Salary,384223,ACTIVE
968,686,Salary,1439048,active
969,5028,Business,1311433,Active
970,1975,Current,929390,Active
971,7595,Savings,1101062,Active
972,9204,Salary,253780,ACTIVE
973,9577,Salary,1358624,Active
974,4139,Savings,1399385,ACTIVE
975,9103,Business,746483,Inactive
976,1318,Current,38512,ACTIVE
977,5465,Current,1264816,Active
978,5116,Business,1074655,Active
979,7410,Salary,860200,active
980,567,Business,110122,ACTIVE
981,7896,Salary,725438,active
982,9658,Current,365542,ACTIVE
983,9400,Salary,556420,Active
984,7298,Current,24685,active
985,2466,Current,1171575,active
986,4145,Current,691720,Inactive
987,4349,Salary,330127,Inactive
988,3927,Business,1376359,Active
989,7560,Current,1423585,Active
990,4011,Business,1237015,active
991,2878,Savings,357516,Inactive
992,1401,Savings,926644,Active
993,6708,Current,1255826,Active
994,9761,Savings,470870,Inactive
995,741,Current,1320336,Inactive
996,6331,Salary,1323090,ACTIVE
997,8892,Salary,94297,Active
998,703,Salary,1386975,Inactive
999,6256,Business,762013,ACTIVE
1000,4389,Current,777102,Inactive
1001,9148,Current,189882,ACTIVE
1002,9066,Business,262195,Active
1003,7128,Business,692887,Inactive
1004,1821,Savings,527593,Inactive
1005,7907,Savings,400820,Active
1006,4745,Salary,687385,active
1007,4392,Business,981484,ACTIVE
1008,1380,Business,960768,ACTIVE
1009,8471,Business,665475,Inactive
1010,8039,Current,157914,Active
1011,4348,Savings,1096035,Active
1012,9224,Business,225387,active
1013,1344,Salary,1433019,Active
1014,5271,Current,924580,Active
1015,605,Business,1252379,active
1016,6520,Savings,1450211,ACTIVE
1017,7533,Business,953354,Active
1018,6584,Savings,366982,Active
1019,592,Savings,1303013,ACTIVE
1020,8039,Savings,1342761,ACTIVE
1021,6164,Salary,721844,active
1022,3955,Salary,97002,ACTIVE
1023,8204,Savings,348640,Active
1024,6780,Current,1124263,ACTIVE
1025,122,Business,653140,Inactive
1026,2277,Current,112253,active
1027,8096,Current,215671,Active
1028,7077,Business,670090,active
1029,878,Salary,984373,active
1030,786,Current,264310,active
1031,2077,Current,1207961,active
1032,5672,Business,792845,active
1033,101,Current,596928,ACTIVE
1034,8568,Current,364866,active
1035,8838,Salary,677570,active
1036,3383,Current,558245,active
1037,5961,Savings,173511,Inactive
1038,6344,Salary,813003,Active
1039,4817,Business,1331218,active
1040,2024,Business,930066,Inactive
1041,7293,Business,270580,Active
1042,1046,Current,148565,ACTIVE
1043,2098,Business,765173,active
1044,3823,Savings,138726,active
1045,4822,Salary,1383756,Inactive
1046,3867,Savings,1335302,active
1047,6210,Business,1061084,ACTIVE
1048,8077,Current,207402,Active
1049,2350,Current,1451437,Inactive
1050,384,Business,96340,Inactive
1051,2586,Business,469775,active
1052,703,Business,1078256,ACTIVE
1053,2097,Current,696992,ACTIVE
1054,319,Savings,1086929,active
1055,8213,Salary,732635,Active
1056,592,Business,769803,Active
1057,4105,Savings,812692,Inactive
1058,1461,Savings,87426,ACTIVE
1059,1912,Savings,209247,ACTIVE
1060,3127,Business,1331430,Active
1061,6913,Current,60763,Active
1062,6848,Savings,919298,Inactive
1063,7045,Savings,1198692,Inactive
1064,5349,Savings,1327614,ACTIVE
1065,1271,Salary,1363079,Inactive
1066,7167,Savings,1384536,Inactive
1067,282,Savings,991660,Active
1068,5213,Current,929572,active
1069,1830,Savings,1349359,Active
1070,8745,Savings,5474,Active
1071,3740,Business,1220854,Active
1072,6277,Current,1255106,active
1073,2965,Savings,132683,active
1074,5617,Savings,580923,active
1075,7764,Salary,1264913,ACTIVE
1076,2808,Salary,440054,active
1077,2920,Savings,497317,Active
1078,1571,Salary,801738,Active
1079,5757,Savings,541362,ACTIVE
1080,6708,Business,61819,Inactive
1081,7950,Salary,1493545,ACTIVE
1082,6877,Business,846530,Active
1083,8253,Savings,1482787,Active
1084,3576,Salary,1020777,active
1085,2829,Savings,925120,ACTIVE
1086,2575,Current,691239,active
1087,3383,Business,1415489,Inactive
1088,3765,Current,1033852,active
1089,3425,Business,43343,active
1090,1099,Savings,674420,active
1091,198,Salary,612232,Inactive
1092,2689,Current,1049186,active
1093,7099,Salary,1054818,Active
1094,6130,Salary,1027363,Inactive
1095,9761,Current,585204,active
1096,9063,Current,1056776,ACTIVE
1097,510,Salary,789055,ACTIVE
1098,2464,Savings,1396422,active
1099,7098,Current,1104675,ACTIVE
1100,1889,Savings,529866,ACTIVE
1101,2251,Savings,411943,Inactive
1102,4672,Current,378089,Inactive
1103,5011,Savings,1172405,Active
1104,985,Business,179848,Inactive
1105,796,Savings,564867,Active
1106,6090,Savings,463878,active
1107,848,Savings,12072,Inactive
1108,1392,Salary,193956,Active
1109,7594,Savings,1217706,Inactive
1110,5718,Savings,1376613,active
1111,2994,Savings,270912,ACTIVE
1112,7628,Savings,948687,ACTIVE
1113,4458,Salary,1030700,Active
1114,4572,Salary,182847,Inactive
1115,9630,Salary,1000148,ACTIVE
1116,8594,Current,855555,Inactive
1117,878,Current,776724,active
1118,3155,Salary,1133970,active
1119,5710,Current,1018599,Active
1120,9099,Salary,397163,ACTIVE
1121,4442,Savings,384750,ACTIVE
1122,1096,Salary,114431,active
1123,1807,Salary,1203807,active
1124,5997,Current,269548,Active
1125,1677,Salary,897267,Active
1126,8400,Business,807922,Active
1127,9558,Savings,182171,Active
1128,5502,Salary,657838,Inactive
1129,9602,Salary,1387737,active
1130,7277,Salary,42905,Inactive
1131,7182,Salary,950144,Active
1132,8438,Current,834452,active
1133,8069,Current,650737,ACTIVE
1134,2603,Business,1210215,Active
1135,5168,Current,922621,active
1136,3482,Business,765561,ACTIVE
1137,1478,Business,1252350,Inactive
1138,6286,Salary,90020,Active
1139,2498,Business,260589,Inactive
1140,5851,Savings,943143,Inactive
1141,1481,Current,267228,Active
1142,1788,Business,84732,active
1143,1813,Savings,941970,active
1144,2924,Current,653524,Inactive
1145,2562,Savings,1241832,active
1146,2947,Salary,162380,Active
1147,916,Salary,334993,Inactive
1148,9085,Current,109319,ACTIVE
1149,6372,Business,221604,Inactive
1150,7314,Savings,209674,Active
1151,2816,Salary,1044152,Active
1152,5286,Business,741560,active
1153,4594,Salary,1389881,ACTIVE
1154,977,Salary,380283,Active
1155,750,Business,720766,Inactive
1156,3556,Current,433394,active
1157,7581,Business,1291275,Inactive
1158,4800,Savings,4600,Active
1159,7456,Current,46742,active
1160,3016,Savings,486157,Active
1161,8461,Current,573224,active
1162,3029,Salary,1022982,Active
1163,6449,Business,1279535,active
1164,9204,Savings,473727,Active
1165,5240,Current,385683,Inactive
1166,1249,Salary,1031693,Inactive
1167,8955,Salary,788765,Inactive
1168,8915,Business,1388116,ACTIVE
1169,1406,Business,56395,ACTIVE
1170,6155,Savings,1494117,active
1171,439,Current,717443,ACTIVE
1172,315,Salary,978268,ACTIVE
1173,2113,Savings,1102631,Active
1174,4997,Savings,611788,ACTIVE
1175,592,Salary,494045,ACTIVE
1176,5534,Current,45076,ACTIVE
1177,3671,Savings,490178,ACTIVE
1178,8049,Business,1140160,active
1179,1910,Salary,567725,ACTIVE
1180,8028,Salary,985996,active
1181,4464,Salary,250735,Inactive
1182,6775,Current,749388,ACTIVE
1183,2424,Current,573127,Inactive
1184,3271,Savings,24898,Active
1185,9446,Savings,966938,ACTIVE
1186,1454,Salary,228883,Active
1187,196,Savings,1360256,Inactive
1188,5587,Salary,690597,Inactive
1189,8982,Business,1414271,ACTIVE
1190,3554,Savings,880162,ACTIVE
1191,9005,Current,1338979,Active
1192,4931,Current,941038,active
1193,2581,Salary,16605,Inactive
1194,9724,Business,12159,Inactive
1195,8166,Savings,1140789,Active
1196,405,Savings,158929,active
1197,8145,Business,473005,Active
1198,2845,Business,1323661,Inactive
1199,2337,Savings,1033058,Inactive
1200,7847,Salary,1137299,ACTIVE
1201,90,Savings,203253,active
1202,9598,Business,1021980,active
1203,5063,Current,1365008,ACTIVE
1204,6729,Savings,1067787,active
1205,9810,Business,908406,Active
1206,3595,Current,560093,active
1207,9718,Savings,660525,Inactive
1208,9888,Salary,1168922,Active
1209,4042,Salary,55585,Active
1210,8945,Savings,1374177,Inactive
1211,716,Savings,1349796,ACTIVE
1212,2442,Current,1366887,Inactive
1213,8140,Salary,1275862,ACTIVE
1214,3430,Business,1406592,ACTIVE
1215,5269,Savings,1342402,Active
1216,8667,Salary,300554,active
1217,2822,Salary,446868,Active
1218,8061,Savings,21013,Inactive
1219,9844,Savings,40040,active
1220,6152,Business,799266,Active
1221,7397,Savings,1489238,ACTIVE
1222,2902,Business,1373915,ACTIVE
1223,3101,Savings,708479,Active
1224,3593,Current,1176400,Inactive
1225,8375,Savings,766970,active
1226,6666,Current,1284240,Active
1227,6833,Savings,1141327,ACTIVE
1228,9815,Salary,1494492,ACTIVE
1229,84,Savings,1188171,ACTIVE
1230,86,Current,1063022,Inactive
1231,7465,Savings,1117571,active
1232,9935,Savings,511200,Active
1233,1311,Salary,918796,active
1234,9133,Salary,1210445,Active
1235,1037,Current,821693,Inactive
1236,1401,Savings,115732,Active
1237,3481,Savings,1056828,ACTIVE
1238,4821,Salary,866984,ACTIVE
1239,5750,Current,1192896,Inactive
1240,4714,Savings,1336066,active
1241,6159,Current,11573,ACTIVE
1242,725,Current,555769,Active
1243,188,Current,925168,ACTIVE
1244,6378,Salary,1207792,Active
1245,4831,Business,1127198,active
1246,6602,Salary,561386,ACTIVE
1247,2773,Savings,1090442,ACTIVE
1248,4613,Current,215944,Active
1249,2581,Current,816585,Inactive
1250,3701,Current,191609,Inactive
1251,2940,Savings,427411,ACTIVE
1252,1139,Savings,831645,active
1253,7212,Current,127607,active
1254,8396,Current,1309904,Inactive
1255,7641,Current,1391789,ACTIVE
1256,3381,Savings,261260,Inactive
1257,1346,Current,1194276,Active
1258,8553,Current,681169,active
1259,1144,Salary,1372386,Inactive
1260,214,Current,578649,ACTIVE
1261,1849,Salary,745248,Inactive
1262,642,Current,9652,ACTIVE
1263,606,Salary,342937,Inactive
1264,366,Salary,916325,Inactive
1265,1229,Savings,1238330,active
1266,899,Current,991280,Inactive
1267,2751,Current,1059260,Active
1268,5381,Current,307011,Inactive
1269,90,Salary,172797,ACTIVE
1270,989,Savings,459940,ACTIVE
1271,7058,Business,642490,Active
1272,2441,Salary,631792,Active
1273,5564,Business,234973,ACTIVE
1274,293,Salary,547831,Inactive
1275,9682,Salary,109185,Active
1276,4727,Current,1212526,Inactive
1277,4266,Salary,338799,Active
1278,5430,Salary,351182,Inactive
1279,9642,Savings,1006981,Active
1280,4986,Current,1068405,ACTIVE
1281,9283,Savings,884500,Inactive
1282,6200,Business,1081060,Active
1283,2616,Current,607080,Inactive
1284,8343,Savings,898066,active
1285,5435,Current,228974,active
1286,984,Current,662985,Active
1287,1820,Business,403440,active
1288,977,Salary,306591,Active
1289,6150,Business,1182278,Active
1290,8381,Savings,1008343,active
1291,6461,Current,1244369,ACTIVE
1292,2779,Salary,672306,Active
1293,2572,Savings,223965,Active
1294,9379,Business,163542,active
1295,3902,Current,1487164,Inactive
1296,3440,Business,942230,active
1297,7234,Current,532722,Active
1298,9540,Current,857254,Inactive
1299,5485,Salary,88306,Inactive
1300,7538,Business,318947,active
1301,3408,Savings,1041050,Inactive
1302,8859,Current,1358605,ACTIVE
1303,773,Current,1126132,ACTIVE
1304,9357,Savings,115756,ACTIVE
1305,4954,Savings,492016,Active
1306,4595,Savings,859082,active
1307,8841,Savings,768381,active
1308,4947,Business,1134104,Active
1309,9252,Current,877549,Active
1310,988,Salary,1338680,active
1311,2191,Savings,531635,Active
1312,4624,Salary,1424292,active
1313,1786,Salary,620488,Inactive
1314,9720,Salary,41614,Inactive
1315,6150,Business,779818,Inactive
1316,6817,Savings,717775,active
1317,1902,Salary,647857,Active
1318,2404,Salary,461791,Active
1319,2986,Current,412692,Active
1320,1851,Savings,713699,Active
1321,9200,Business,657185,Active
1322,5156,Savings,711421,Active
1323,8738,Savings,350728,active
1324,6018,Savings,732857,ACTIVE
1325,8717,Savings,485343,Active
1326,9930,Current,705271,active
1327,1081,Salary,794599,active
1328,2022,Current,1265319,active
1329,7175,Business,1391332,active
1330,5563,Salary,724093,Active
1331,9531,Savings,1317187,Inactive
1332,9523,Current,175385,Inactive
1333,771,Savings,1480450,active
1334,8181,Savings,452551,ACTIVE
1335,5787,Business,1320548,Active
1336,9934,Salary,95270,ACTIVE
1337,7360,Business,43204,Inactive
1338,6946,Business,665799,ACTIVE
1339,7447,Salary,1018295,active
1340,9551,Business,38736,ACTIVE
1341,6781,Salary,191860,Active
1342,1597,Business,648392,active
1343,8748,Current,421146,Active
1344,5447,Salary,1370455,Inactive
1345,4355,Savings,134400,Inactive
1346,835,Business,1222557,Active
1347,9840,Business,80948,ACTIVE
1348,9059,Salary,632830,ACTIVE
1349,904,Business,982809,Active
1350,143,Business,1061040,active
1351,6021,Salary,619438,Active
1352,7887,Salary,1196954,ACTIVE
1353,3724,Business,1015989,Inactive
1354,2787,Salary,1043889,Inactive
1355,3391,Business,554688,Active
1356,6946,Business,1374516,ACTIVE
1357,2760,Business,906499,Inactive
1358,7820,Savings,761275,Active
1359,9914,Salary,655896,ACTIVE
1360,3154,Savings,402858,Active
1361,2832,Current,1196321,Inactive
1362,6513,Current,1419705,ACTIVE
1363,9897,Business,1176973,active
1364,8650,Savings,1036692,Inactive
1365,9469,Business,507422,active
1366,7532,Business,646509,Inactive
1367,5313,Business,1460169,active
1368,7446,Business,1063464,active
1369,7203,Business,1078387,Active
1370,1609,Current,461301,Active
1371,3895,Salary,504958,ACTIVE
1372,6789,Salary,138076,Active
1373,1097,Salary,138049,Active
1374,627,Current,567979,ACTIVE
1375,1291,Savings,789576,Active
1376,4718,Current,47970,Inactive
1377,3412,Current,311435,active
1378,2145,Savings,377359,active
1379,900,Business,786591,Active
1380,698,Business,1080962,Active
1381,6081,Business,737550,ACTIVE
1382,4056,Savings,161726,Active
1383,7232,Current,1131691,Inactive
1384,3441,Current,1245830,active
1385,3417,Savings,626954,ACTIVE
1386,2490,Business,891621,ACTIVE
1387,6595,Savings,1051504,ACTIVE
1388,6378,Current,1211781,Active
1389,6120,Salary,73847,Active
1390,793,Salary,687668,Active
1391,7749,Salary,954887,ACTIVE
1392,923,Business,1124203,ACTIVE
1393,1482,Business,1041936,active
1394,6988,Business,505979,active
1395,7506,Business,1020915,Active
1396,8934,Savings,559919,Active
1397,2034,Salary,1171225,active
1398,1446,Salary,231460,Inactive
1399,8567,Business,1294524,active
1400,2910,Business,27065,Active
1401,5769,Savings,815915,Active
1402,8816,Savings,812633,Active
1403,6443,Savings,874018,Active
1404,9241,Salary,1266914,active
1405,606,Salary,1139304,Active
1406,2114,Salary,1356080,Active
1407,2577,Salary,858885,active
1408,5741,Savings,508421,Inactive
1409,5511,Business,1248969,active
1410,278,Salary,390831,Active
1411,2058,Savings,976494,Active
